ExpID;MeasureDate;LeafID;An;Ci;PPFD;PhiPS2
GC1;25.11.2016;n2-m-a3-l6;2.415098056;373.1563385;101.887352;0.711303573
GC1;25.11.2016;n2-m-a3-l6;2.775545065;370.9595778;80.22666931;0.723226221
GC1;25.11.2016;n2-m-a3-l6;1.833265335;378.0427731;58.48195648;0.734501051
GC1;25.11.2016;n2-m-a3-l6;1.618503956;378.2011458;40.43204117;0.741931479
GC1;25.11.2016;n2-m-a3-l6;1.445403645;378.0722716;30.46796989;0.745575532
GC1;25.11.2016;n2-m-a3-l6;-1.828306765;409.4470544;0.433589101;0.775474256
GC1;25.11.2016;n3-m-a3-l8;20.17663536;317.8104819;1301.905396;0.269046435
GC1;25.11.2016;n3-m-a3-l8;19.71047106;314.5591474;1000.972839;0.352323677
GC1;25.11.2016;n3-m-a3-l8;16.88044712;298.6013959;500.0350952;0.521457007
GC1;25.11.2016;n3-m-a3-l8;9.26651907;347.2725929;200.6559448;0.645319543
GC1;25.11.2016;n3-m-a3-l8;6.119968398;360.9187612;124.5407791;0.685731586
GC1;25.11.2016;n3-m-a3-l8;3.741296078;369.8114049;98.87627411;0.706632991
GC1;25.11.2016;n3-m-a3-l8;4.063094869;363.0630742;80.97808075;0.720330918
GC1;25.11.2016;n3-m-a3-l8;2.497093917;373.0869755;59.39865112;0.734096827
GC1;25.11.2016;n3-m-a3-l8;0.827411091;387.8002578;41.04824829;0.742975837
GC1;25.11.2016;n3-m-a3-l8;1.131046302;386.1954988;31.10233688;0.749517865
GC1;25.11.2016;n3-m-a3-l8;-1.541727205;403.3634605;0.491950303;0.780244805
GC1;25.11.2016;n1-m-a3-l7;12.82499016;352.8420943;1298.091797;0.155766062
GC1;25.11.2016;n1-m-a3-l7;11.58085648;340.5652761;1001.412354;0.20069409
GC1;25.11.2016;n1-m-a3-l7;10.69372993;338.1911724;500.1679077;0.354618789
GC1;25.11.2016;n1-m-a3-l7;7.339343727;348.395688;200.7145081;0.588600648
GC1;25.11.2016;n1-m-a3-l7;5.54000425;347.4966272;124.5771103;0.665170581
GC1;25.11.2016;n1-m-a3-l7;3.872783408;365.8207699;98.90494537;0.692342471
GC1;25.11.2016;n1-m-a3-l7;4.120289404;362.0361963;80.96815491;0.706927839
GC1;25.11.2016;n1-m-a3-l7;2.135664835;371.885802;59.33740234;0.720495157
GC1;25.11.2016;n1-m-a3-l7;1.218745705;380.9022416;40.97851563;0.729046227
GC1;25.11.2016;n1-m-a3-l7;1.962567896;369.5704367;31.12955093;0.733588109
GC1;25.11.2016;n1-m-a3-l7;-1.23013609;403.9373879;0.525277197;0.761792173
GC1;25.11.2016;n1-l-a3-l8;19.16341568;327.6821139;1299.65271;0.261479319
GC1;25.11.2016;n1-l-a3-l8;17.10032777;300.2961792;1001.445007;0.326167129
GC1;25.11.2016;n1-l-a3-l8;12.62901945;332.2455399;499.9937439;0.504819798
GC1;25.11.2016;n1-l-a3-l8;7.928696804;318.396197;200.7488556;0.677911558
GC1;25.11.2016;n1-l-a3-l8;5.771775405;347.0058123;124.638176;0.682909704
GC1;25.11.2016;n1-l-a3-l8;4.52405947;344.1571832;98.81854248;0.70922176
GC1;25.11.2016;n1-l-a3-l8;3.644470984;360.6555783;80.92939758;0.717486191
GC1;25.11.2016;n1-l-a3-l8;2.971194382;370.4416126;59.3210144;0.732642261
GC1;25.11.2016;n1-l-a3-l8;1.794494167;379.7945675;41.14004898;0.742080715
GC1;25.11.2016;n1-l-a3-l8;1.728624761;378.8096957;31.13652992;0.74704042
GC1;25.11.2016;n1-l-a3-l8;-1.300349732;401.3719924;0.471832335;0.774543775
GC1;25.11.2016;n2-l-a3-l5;14.1214507;298.4029242;1298.849487;0.213385329
GC1;25.11.2016;n2-l-a3-l5;13.72085456;282.6847184;1001.458801;0.268013071
GC1;25.11.2016;n2-l-a3-l5;12.28877322;301.0052047;500.1145325;0.44665556
GC1;25.11.2016;n2-l-a3-l5;8.275727853;326.9965412;200.7535095;0.623492075
GC1;25.11.2016;n2-l-a3-l5;4.873826994;348.0634553;124.6331711;0.674078706
GC1;25.11.2016;n2-l-a3-l5;3.986366458;351.273982;98.90423584;0.704122273
GC1;25.11.2016;n2-l-a3-l5;3.163084419;359.9472479;81.03844452;0.712789293
GC1;25.11.2016;n2-l-a3-l5;1.887005775;374.4734686;59.19536209;0.728450862
GC1;25.11.2016;n2-l-a3-l5;1.914116388;370.2137103;41.11107635;0.738608928
GC1;25.11.2016;n2-l-a3-l5;1.151787656;381.2820097;31.12928963;0.743828263
GC1;25.11.2016;n2-l-a3-l5;-0.959380316;403.3534334;0.431364328;0.778009997
GC1;25.11.2016;n3-l-a3-l6;11.41534101;319.4678255;1299.101074;0.154408685
GC1;25.11.2016;n3-l-a3-l6;11.12225102;327.6715366;1002.008362;0.199209676
GC1;25.11.2016;n3-l-a3-l6;10.50762896;304.83467;500.6953125;0.339797806
GC1;25.11.2016;n3-l-a3-l6;7.050589251;340.655222;200.9494324;0.556386653
GC1;25.11.2016;n3-l-a3-l6;5.165693507;351.8371162;124.8221664;0.621418704
GC1;25.11.2016;n3-l-a3-l6;3.585159911;359.95757;99.1414032;0.648325846
GC1;25.11.2016;n3-l-a3-l6;3.553335293;353.6709774;81.18378448;0.66832418
GC1;25.11.2016;n3-l-a3-l6;1.454331913;379.8926101;59.55671692;0.688329226
GC1;25.11.2016;n3-l-a3-l6;2.144520234;370.8713293;41.27063751;0.696978047
GC1;25.11.2016;n3-l-a3-l6;1.457613165;374.3923451;31.2843132;0.71235223
GC1;25.11.2016;n3-l-a3-l6;-0.534545662;398.4746391;0.505335391;0.766808278
GC1;25.11.2016;n2-h-a3-l9;13.06733552;279.7655541;1301.245361;0.245628019
GC1;25.11.2016;n2-h-a3-l9;12.74333342;274.2113437;999.5916138;0.313170229
GC1;25.11.2016;n2-h-a3-l9;12.09060023;262.325459;501.5056458;0.484301029
GC1;25.11.2016;n2-h-a3-l9;4.709403022;347.9216646;201.221817;0.60941438
GC1;25.11.2016;n2-h-a3-l9;2.819586182;365.6305356;124.848053;0.632228482
GC1;25.11.2016;n2-h-a3-l9;1.352076119;378.7945583;99.10910797;0.642689682
GC1;25.11.2016;n2-h-a3-l9;1.629287911;376.8036824;81.15339661;0.649326419
GC1;25.11.2016;n2-h-a3-l9;-0.123295639;392.0063499;59.52553177;0.653476343
GC1;25.11.2016;n2-h-a3-l9;-0.969469355;402.3289243;41.1781311;0.65762676
GC1;25.11.2016;n2-h-a3-l9;-1.346372649;406.9526772;31.26841545;0.661939429
GC1;25.11.2016;n2-h-a3-l9;-2.663128219;423.4643318;0.506802261;0.704485018
GC1;25.11.2016;n3-h-a3-l6;17.32794735;289.6427435;1300.171753;0.291332976
GC1;25.11.2016;n3-h-a3-l6;14.32618799;268.0306667;1001.04425;0.36498279
GC1;25.11.2016;n3-h-a3-l6;12.50686309;290.5782277;498.7176819;0.517043148
GC1;25.11.2016;n3-h-a3-l6;5.017904062;331.782824;198.1168976;0.631602007
GC1;25.11.2016;n3-h-a3-l6;2.849912136;359.7316014;125.498909;0.667173905
GC1;25.11.2016;n3-h-a3-l6;1.850647572;373.7834099;99.76023865;0.670249558
GC1;25.11.2016;n3-h-a3-l6;1.447130505;374.670667;81.7210083;0.678271758
GC1;25.11.2016;n3-h-a3-l6;-0.06120574;390.2061168;59.9740715;0.686862474
GC1;25.11.2016;n3-h-a3-l6;-1.020923128;400.9597961;41.54934311;0.695471228
GC1;25.11.2016;n3-h-a3-l6;-0.779699012;399.0538538;28.35066605;0.699892904
GC1;25.11.2016;n3-h-a3-l6;-2.919841197;424.1984114;0.597511172;0.744252277
GC1;25.11.2016;n1-h-a3-l9;17.31192105;284.7128864;1298.181519;0.2979116
GC1;25.11.2016;n1-h-a3-l9;14.40087104;268.1835657;1000.280029;0.362441872
GC1;25.11.2016;n1-h-a3-l9;12.37086204;287.9387072;501.863739;0.512584734
GC1;25.11.2016;n1-h-a3-l9;7.611025622;317.2309459;201.5807495;0.640204176
GC1;25.11.2016;n1-h-a3-l9;4.424628741;337.0400747;125.1044464;0.681620707
GC1;25.11.2016;n1-h-a3-l9;2.173076288;362.6621898;99.26274109;0.682863295
GC1;25.11.2016;n1-h-a3-l9;2.265978253;358.6038844;81.32855225;0.691001879
GC1;25.11.2016;n1-h-a3-l9;0.077873753;390.47189;59.57103729;0.697590681
GC1;25.11.2016;n1-h-a3-l9;1.375018211;369.0632737;41.36110687;0.704057268
GC1;25.11.2016;n1-h-a3-l9;0.167371908;389.5287335;31.41003227;0.707896058
GC1;25.11.2016;n1-h-a3-l9;-2.780714987;443.4518381;0.510293663;0.733405797
GC1;29.11.2016;n1-m-a3-l6;13.21346653;330.7216029;1300.235962;0.188272689
GC1;29.11.2016;n1-m-a3-l6;11.92086407;316.0028485;998.9749146;0.244484115
GC1;29.11.2016;n1-m-a3-l6;11.10169329;311.750535;499.8097839;0.415322336
GC1;29.11.2016;n1-m-a3-l6;6.990646045;330.3114067;199.9522858;0.617853759
GC1;29.11.2016;n1-m-a3-l6;4.909248594;346.5409843;123.7214508;0.672095946
GC1;29.11.2016;n1-m-a3-l6;3.359890147;328.1501123;101.8010635;0.677803567
GC1;29.11.2016;n1-m-a3-l6;3.390918515;352.8731155;80.00748444;0.700106803
GC1;29.11.2016;n1-m-a3-l6;2.431596108;356.8474931;58.1480751;0.71031552
GC1;29.11.2016;n1-m-a3-l6;1.191718968;375.9153833;40.25632858;0.714554257
GC1;29.11.2016;n1-m-a3-l6;0.183437421;388.8127815;31.00331116;0.718806669
GC1;29.11.2016;n1-m-a3-l6;-1.039549787;410.3126602;0.5257442;0.747784735
GC1;29.11.2016;n3-m-a3-l7;18.79957299;328.2490028;1298.830811;0.312532629
GC1;29.11.2016;n3-m-a3-l7;18.94018323;289.3579665;1000.277039;0.378418914
GC1;29.11.2016;n3-m-a3-l7;14.91577923;290.8346211;500.4494324;0.541958568
GC1;29.11.2016;n3-m-a3-l7;8.442891295;327.3656352;200.4297485;0.656291156
GC1;29.11.2016;n3-m-a3-l7;5.018041629;350.4651629;124.0952148;0.694749959
GC1;29.11.2016;n3-m-a3-l7;3.605134209;360.3179253;98.41934204;0.709489885
GC1;29.11.2016;n3-m-a3-l7;2.603281147;366.9662816;80.39084625;0.719988
GC1;29.11.2016;n3-m-a3-l7;1.214340268;380.5884065;58.61096573;0.729359106
GC1;29.11.2016;n3-m-a3-l7;-0.157915726;394.0913794;40.51723099;0.737178202
GC1;29.11.2016;n3-m-a3-l7;-0.642353665;399.4031633;31.26681519;0.740861245
GC1;29.11.2016;n3-m-a3-l7;-3.034248993;424.7116618;0.566345453;0.769271687
GC1;29.11.2016;n2-m-a3-l4;14.8969445;326.978632;1299.888184;0.221960381
GC1;29.11.2016;n2-m-a3-l4;13.21235709;288.356844;999.1776123;0.29140327
GC1;29.11.2016;n2-m-a3-l4;11.8278308;298.7836058;499.806488;0.474742705
GC1;29.11.2016;n2-m-a3-l4;6.460331111;344.6843868;200.0800171;0.650411857
GC1;29.11.2016;n2-m-a3-l4;4.649420658;352.6038369;124.043396;0.690821758
GC1;29.11.2016;n2-m-a3-l4;3.175937747;362.1196303;98.37111664;0.708844445
GC1;29.11.2016;n2-m-a3-l4;2.194217948;369.1466816;80.35858154;0.720866621
GC1;29.11.2016;n2-m-a3-l4;1.116241695;379.9334944;58.57620239;0.731212728
GC1;29.11.2016;n2-m-a3-l4;0.674478717;384.9887183;40.59193802;0.73766207
GC1;29.11.2016;n2-m-a3-l4;-0.069368985;393.280065;27.99352264;0.742679806
GC1;29.11.2016;n2-m-a3-l4;-1.363058488;410.4578106;0.542538941;0.775485021
GC1;29.11.2016;n1-l-a3-l7;16.17777916;328.9535654;1298.50708;0.213580972
GC1;29.11.2016;n1-l-a3-l7;13.97698359;317.2651062;999.5721436;0.268160626
GC1;29.11.2016;n1-l-a3-l7;12.26350634;331.166594;499.1394043;0.444187109
GC1;29.11.2016;n1-l-a3-l7;7.062358578;351.6664079;199.6019897;0.622231113
GC1;29.11.2016;n1-l-a3-l7;5.568800769;348.2449732;124.2934341;0.695284205
GC1;29.11.2016;n1-l-a3-l7;4.067907777;349.7455841;100.8592987;0.70040839
GC1;29.11.2016;n1-l-a3-l7;4.178226771;367.4463991;79.10587311;0.712552359
GC1;29.11.2016;n1-l-a3-l7;3.115360014;370.4167425;60.90076065;0.726441184
GC1;29.11.2016;n1-l-a3-l7;1.020981517;382.8943238;39.41041565;0.739832699
GC1;29.11.2016;n1-l-a3-l7;1.517069897;380.0088984;29.99587631;0.745592077
GC1;29.11.2016;n1-l-a3-l7;-2.131458138;410.2172657;0.266671836;0.779280058
GC1;29.11.2016;n3-l-a3-l5;8.097952779;342.3509353;1301.498901;0.122085971
GC1;29.11.2016;n3-l-a3-l5;8.093584605;315.0343806;1000.33606;0.17248928
GC1;29.11.2016;n3-l-a3-l5;7.224556225;331.4520918;500.2404175;0.308145576
GC1;29.11.2016;n3-l-a3-l5;5.920923171;336.4237142;200.1676483;0.549030498
GC1;29.11.2016;n3-l-a3-l5;4.81058524;341.7356595;123.8629379;0.641116632
GC1;29.11.2016;n3-l-a3-l5;4.13978785;340.2785396;101.8690872;0.653710432
GC1;29.11.2016;n3-l-a3-l5;1.865014993;376.8344461;80.0472641;0.673919144
GC1;29.11.2016;n3-l-a3-l5;2.682449352;363.6376597;58.29282379;0.686961824
GC1;29.11.2016;n3-l-a3-l5;1.374570174;378.6395639;40.22548676;0.700606177
GC1;29.11.2016;n3-l-a3-l5;0.758957452;386.6842423;30.79968262;0.70688324
GC1;29.11.2016;n3-l-a3-l5;-1.487427614;411.6777725;0.31221801;0.760809937
GC1;29.11.2016;n2-l-a3-l4;11.83502908;342.0435126;1297.975586;0.159194549
GC1;29.11.2016;n2-l-a3-l4;11.33461508;345.5906929;1000.636353;0.207326011
GC1;29.11.2016;n2-l-a3-l4;10.44444885;345.8038404;500.7333984;0.360946477
GC1;29.11.2016;n2-l-a3-l4;6.145843282;356.7454184;200.5774536;0.580830628
GC1;29.11.2016;n2-l-a3-l4;4.755716841;359.3832543;124.2924118;0.646761624
GC1;29.11.2016;n2-l-a3-l4;2.996991593;376.0402359;98.58672333;0.675096954
GC1;29.11.2016;n2-l-a3-l4;3.450912143;372.3535524;80.51765442;0.693884223
GC1;29.11.2016;n2-l-a3-l4;2.308272345;377.4905737;58.7698822;0.71120083
GC1;29.11.2016;n2-l-a3-l4;0.871701205;386.168389;40.63013077;0.725453488
GC1;29.11.2016;n2-l-a3-l4;1.378676985;383.6763457;31.37913895;0.728922202
GC1;29.11.2016;n2-l-a3-l4;-1.885428923;406.1940333;0.480935365;0.764495437
GC1;29.11.2016;n1-h-a3-l8;12.28090569;261.4379223;1301.366943;0.265745107
GC1;29.11.2016;n1-h-a3-l8;11.62351571;276.8280284;999.1290894;0.33053623
GC1;29.11.2016;n1-h-a3-l8;8.926403386;304.7803116;500.256134;0.504309514
GC1;29.11.2016;n1-h-a3-l8;6.130503851;326.8743807;201.2620087;0.654097927
GC1;29.11.2016;n1-h-a3-l8;2.594234943;356.7468056;124.6959763;0.688681918
GC1;29.11.2016;n1-h-a3-l8;2.385113733;364.9998397;98.99570465;0.697311214
GC1;29.11.2016;n1-h-a3-l8;0.906261561;378.3259904;80.79842377;0.704536387
GC1;29.11.2016;n1-h-a3-l8;0.353075321;388.2786271;59.12181854;0.710409563
GC1;29.11.2016;n1-h-a3-l8;0.174316217;388.0978718;40.95775986;0.716453791
GC1;29.11.2016;n1-h-a3-l8;-0.997797729;404.9967575;28.40812874;0.721826853
GC1;29.11.2016;n1-h-a3-l8;-2.170611118;424.6659716;0.593724728;0.749000899
GC1;29.11.2016;n3-h-a3-l5;9.960106565;299.296678;1301.04895;0.198734602
GC1;29.11.2016;n3-h-a3-l5;8.2663668;294.7636077;1001.914795;0.256064621
GC1;29.11.2016;n3-h-a3-l5;7.873914697;306.781135;499.7601318;0.415220983
GC1;29.11.2016;n3-h-a3-l5;4.137651937;331.4395222;201.8892975;0.596194762
GC1;29.11.2016;n3-h-a3-l5;2.531063723;359.3941686;125.220192;0.658784324
GC1;29.11.2016;n3-h-a3-l5;2.162905217;368.9955182;99.31664276;0.671299755
GC1;29.11.2016;n3-h-a3-l5;1.07718389;375.7225092;81.34964752;0.681425055
GC1;29.11.2016;n3-h-a3-l5;0.132038531;391.9855314;59.35933304;0.692720365
GC1;29.11.2016;n3-h-a3-l5;0.391854996;389.102588;41.14212036;0.702107353
GC1;29.11.2016;n3-h-a3-l5;-0.335112451;398.0429142;28.61650085;0.706666416
GC1;29.11.2016;n3-h-a3-l5;-1.574905481;419.9164887;0.558705747;0.739492947
GC1;29.11.2016;n2-h-a3-l6;19.97198174;318.8037751;1301.866577;0.297265017
GC1;29.11.2016;n2-h-a3-l6;16.78543882;299.1554298;1000.129395;0.36186444
GC1;29.11.2016;n2-h-a3-l6;13.63589005;301.6161177;500.022583;0.51612727
GC1;29.11.2016;n2-h-a3-l6;8.65437523;315.4673142;200.0519257;0.645474565
GC1;29.11.2016;n2-h-a3-l6;4.6958941;357.525335;123.690773;0.690206864
GC1;29.11.2016;n2-h-a3-l6;5.049584176;341.9694132;101.7463989;0.707487771
GC1;29.11.2016;n2-h-a3-l6;3.64070131;354.04906;80.00485229;0.72154016
GC1;29.11.2016;n2-h-a3-l6;1.913443091;375.8457191;58.12009048;0.735252901
GC1;29.11.2016;n2-h-a3-l6;1.108406462;382.6312781;40.10468292;0.748255572
GC1;29.11.2016;n2-h-a3-l6;0.475342462;386.7573939;30.82231522;0.751012127
GC1;29.11.2016;n2-h-a3-l6;-0.522511252;397.6333743;0.449923456;0.79482024
GC1;02.12.2016;n1-m-a4-l10;15.97313693;298.5267554;1299.978638;0.292161439
GC1;02.12.2016;n1-m-a4-l10;15.02638487;282.2511621;998.7994995;0.298046217
GC1;02.12.2016;n1-m-a4-l10;14.33526479;238.7151282;500.0665894;0.476181043
GC1;02.12.2016;n1-m-a4-l10;7.217745346;324.6989459;200.3990479;0.647040758
GC1;02.12.2016;n1-m-a4-l10;4.925344047;344.742357;124.1621552;0.689527187
GC1;02.12.2016;n1-m-a4-l10;3.466889208;357.5268907;98.4083252;0.705637419
GC1;02.12.2016;n1-m-a4-l10;4.131363494;337.5632043;80.42057037;0.71556515
GC1;02.12.2016;n1-m-a4-l10;2.151980145;368.7363065;58.62770081;0.723813634
GC1;02.12.2016;n1-m-a4-l10;0.428093377;389.5425168;40.18479919;0.728812602
GC1;02.12.2016;n1-m-a4-l10;-1.291893836;412.8655197;30.61175346;0.702852064
GC1;02.12.2016;n1-m-a4-l10;-2.990623144;442.386962;0.432066113;0.769896302
GC1;02.12.2016;n3-m-a4-l9;19.77170606;347.5733864;1301.561646;0.322670468
GC1;02.12.2016;n3-m-a4-l9;19.04794781;309.6526335;1001.84198;0.383052767
GC1;02.12.2016;n3-m-a4-l9;15.43739159;321.2693124;498.8659668;0.546947686
GC1;02.12.2016;n3-m-a4-l9;7.809147464;350.5072568;199.666153;0.651907886
GC1;02.12.2016;n3-m-a4-l9;4.57470631;365.7037482;123.5495148;0.690270036
GC1;02.12.2016;n3-m-a4-l9;2.990180438;372.1168916;101.6328049;0.708374878
GC1;02.12.2016;n3-m-a4-l9;2.16493127;378.805797;79.88652802;0.719940162
GC1;02.12.2016;n3-m-a4-l9;1.823029083;380.7526117;58.15766907;0.7324069
GC1;02.12.2016;n3-m-a4-l9;0.041778013;391.1279146;40.14496613;0.740082653
GC1;02.12.2016;n3-m-a4-l9;-0.203632551;393.424169;30.61387062;0.744213595
GC1;02.12.2016;n3-m-a4-l9;-2.690971941;414.4477591;0.388556808;0.773188155
GC1;02.12.2016;n2-m-a4-l10;15.87628471;307.2663392;1300.220825;0.246899147
GC1;02.12.2016;n2-m-a4-l10;15.49115794;307.9993193;999.4186401;0.312966201
GC1;02.12.2016;n2-m-a4-l10;13.11533517;302.2916539;500.0675964;0.496993761
GC1;02.12.2016;n2-m-a4-l10;7.908220657;331.3065004;200.3310547;0.65887252
GC1;02.12.2016;n2-m-a4-l10;4.717469461;353.4496815;124.0293579;0.697299899
GC1;02.12.2016;n2-m-a4-l10;3.534247458;357.8289669;98.43663788;0.708733577
GC1;02.12.2016;n2-m-a4-l10;2.546050546;374.3772603;80.44514465;0.717149812
GC1;02.12.2016;n2-m-a4-l10;1.323551831;383.1046284;58.73003769;0.723438872
GC1;02.12.2016;n2-m-a4-l10;0.466747982;391.0347497;40.57506943;0.729790863
GC1;02.12.2016;n2-m-a4-l10;0.043271066;394.5194508;31.16852951;0.734024965
GC1;02.12.2016;n2-m-a4-l10;-1.690056452;410.9025646;0.433821052;0.76716075
GC1;02.12.2016;n1-l-a4-l9;12.50889287;328.6249884;1298.471436;0.157197834
GC1;02.12.2016;n1-l-a4-l9;12.51155875;330.5307975;1001.305908;0.203662614
GC1;02.12.2016;n1-l-a4-l9;10.32100523;334.3908084;499.3757019;0.357611014
GC1;02.12.2016;n1-l-a4-l9;7.856088873;329.6649275;200.070816;0.565369551
GC1;02.12.2016;n1-l-a4-l9;4.549065222;361.4327861;123.8740082;0.629708962
GC1;02.12.2016;n1-l-a4-l9;4.099671176;363.21486;101.9554367;0.655385615
GC1;02.12.2016;n1-l-a4-l9;3.514087405;359.3981708;80.30608368;0.69293189
GC1;02.12.2016;n1-l-a4-l9;2.6514091;370.6395552;58.57042694;0.696820222
