ExpID;MeasureDate;LeafID;An;Ci;PPFD;PhiPS2
GC1;02.12.2016;n1-l-a4-l9;1.455248611;376.6113354;40.47607803;0.71433373
GC1;02.12.2016;n1-l-a4-l9;-0.024891621;392.4962054;30.9549675;0.722339277
GC1;02.12.2016;n1-l-a4-l9;-1.801435195;411.1958791;0.474433213;0.763730204
GC1;02.12.2016;n2-l-a4-l9;16.3412933;314.152614;1298.346802;0.228346091
GC1;02.12.2016;n2-l-a4-l9;13.65799275;296.3579612;998.814209;0.272321933
GC1;02.12.2016;n2-l-a4-l9;12.96122021;301.4082129;499.6054993;0.456603136
GC1;02.12.2016;n2-l-a4-l9;8.533029748;328.2265249;200.1469574;0.615020996
GC1;02.12.2016;n2-l-a4-l9;5.399586648;349.6807903;124.0397949;0.661780521
GC1;02.12.2016;n2-l-a4-l9;4.094565658;358.8184708;98.40284729;0.687378856
GC1;02.12.2016;n2-l-a4-l9;2.982986996;367.0889598;80.37332153;0.705060054
GC1;02.12.2016;n2-l-a4-l9;2.216740443;372.5863369;58.62820435;0.720093
GC1;02.12.2016;n2-l-a4-l9;1.485684854;378.8383767;40.5985527;0.732669868
GC1;02.12.2016;n2-l-a4-l9;-0.218161963;393.5574576;31.05753326;0.73961507
GC1;02.12.2016;n2-l-a4-l9;-1.436512285;405.310679;0.394887775;0.773312892
GC1;02.12.2016;n3-l-a4-l10;11.01041027;338.0555136;1298.820557;0.169834963
GC1;02.12.2016;n3-l-a4-l10;10.92876444;314.828835;998.4645386;0.214686128
GC1;02.12.2016;n3-l-a4-l10;10.57153488;326.4886629;499.7540283;0.376396952
GC1;02.12.2016;n3-l-a4-l10;7.356508833;340.6017799;200.3189392;0.580815201
GC1;02.12.2016;n3-l-a4-l10;5.033872983;355.1354437;124.2052917;0.640794647
GC1;02.12.2016;n3-l-a4-l10;3.168015842;364.2728568;98.48625946;0.66523946
GC1;02.12.2016;n3-l-a4-l10;3.452488718;356.6402438;80.53650665;0.683990454
GC1;02.12.2016;n3-l-a4-l10;1.483842265;379.7252241;58.83135986;0.702694763
GC1;02.12.2016;n3-l-a4-l10;1.019134418;379.7301765;40.75501251;0.717025485
GC1;02.12.2016;n3-l-a4-l10;0.475328074;388.0804222;31.23223495;0.726386166
GC1;02.12.2016;n3-l-a4-l10;-0.961758118;403.0680289;0.424854308;0.77002307
GC1;02.12.2016;n1-h-a4-l9;19.20942513;294.2830731;1298.874878;0.317866551
GC1;02.12.2016;n1-h-a4-l9;17.77238467;283.6679306;1001.603882;0.392052202
GC1;02.12.2016;n1-h-a4-l9;14.4856573;286.1714724;501.3428955;0.550017159
GC1;02.12.2016;n1-h-a4-l9;6.615718091;332.9662274;200.8854828;0.677996728
GC1;02.12.2016;n1-h-a4-l9;4.74924967;349.0067702;124.3656845;0.708509159
GC1;02.12.2016;n1-h-a4-l9;2.811547716;359.9302145;98.68288422;0.719045945
GC1;02.12.2016;n1-h-a4-l9;1.917489925;371.4711048;80.50987244;0.724596987
GC1;02.12.2016;n1-h-a4-l9;1.593390251;369.6891969;58.86084366;0.73109759
GC1;02.12.2016;n1-h-a4-l9;-0.436895753;396.8364378;40.66771317;0.735209038
GC1;02.12.2016;n1-h-a4-l9;0.183914904;387.7466139;31.23868561;0.739529169
GC1;02.12.2016;n1-h-a4-l9;-2.924821363;428.0616422;0.437383264;0.768525038
GC1;02.12.2016;n3-h-a4-l10;17.14397188;283.4662908;1301.62146;0.273847189
GC1;02.12.2016;n3-h-a4-l10;16.25142408;272.7963113;1000.701355;0.345370597
GC1;02.12.2016;n3-h-a4-l10;13.56773482;280.0518281;501.0418701;0.490240805
GC1;02.12.2016;n3-h-a4-l10;7.919272273;320.692743;200.9860229;0.613863511
GC1;02.12.2016;n3-h-a4-l10;5.015834876;344.8955081;124.6431656;0.655590932
GC1;02.12.2016;n3-h-a4-l10;3.681632619;356.8605776;98.92783356;0.674345876
GC1;02.12.2016;n3-h-a4-l10;3.319920745;359.3580911;80.90325928;0.691581236
GC1;02.12.2016;n3-h-a4-l10;2.023146431;371.6545269;59.22081757;0.709125634
GC1;02.12.2016;n3-h-a4-l10;1.028107116;382.4798117;40.97703552;0.721711619
GC1;02.12.2016;n3-h-a4-l10;0.663311356;386.1483552;28.25406456;0.730552898
GC1;02.12.2016;n3-h-a4-l10;-2.267918844;420.9969247;0.426872402;0.773400643
GC1;02.12.2016;n2-h-a4-l7;14.76180004;323.049374;1301.971313;0.277008457
GC1;02.12.2016;n2-h-a4-l7;14.59486087;310.1263097;1000.110596;0.372345256
GC1;02.12.2016;n2-h-a4-l7;12.74643282;316.8654742;500.5736084;0.542098883
GC1;02.12.2016;n2-h-a4-l7;6.107072641;353.0009249;200.4862671;0.679300459
GC1;02.12.2016;n2-h-a4-l7;2.982643283;372.9620619;124.1098709;0.715715906
GC1;02.12.2016;n2-h-a4-l7;1.663294072;382.2879781;98.50928497;0.724367257
GC1;02.12.2016;n2-h-a4-l7;0.1222897;392.3542868;80.46157074;0.729651332
GC1;02.12.2016;n2-h-a4-l7;-0.198670977;395.4905933;58.7542305;0.73599834
GC1;02.12.2016;n2-h-a4-l7;-0.863258911;400.4619737;40.60416794;0.743963414
GC1;02.12.2016;n2-h-a4-l7;-0.709890388;399.1098269;31.29745483;0.748990445
GC1;02.12.2016;n2-h-a4-l7;-2.793797304;415.3300531;0.452254862;0.777777925
GC1;06.12.2016;n1-m-a4-l8;13.64978456;327.1125687;1299.026123;0.201654545
GC1;06.12.2016;n1-m-a4-l8;13.39154163;285.8103458;1000.270569;0.264381297
GC1;06.12.2016;n1-m-a4-l8;12.21201999;294.1801504;499.3416443;0.436991506
GC1;06.12.2016;n1-m-a4-l8;7.257484445;324.6237044;199.9418488;0.631717265
GC1;06.12.2016;n1-m-a4-l8;5.662852738;340.1617711;123.9624557;0.682076272
GC1;06.12.2016;n1-m-a4-l8;3.10137792;360.5210195;98.33652496;0.701681577
GC1;06.12.2016;n1-m-a4-l8;2.510499819;367.9308872;80.33279419;0.713459042
GC1;06.12.2016;n1-m-a4-l8;1.061044;381.7669258;58.69099808;0.722593655
GC1;06.12.2016;n1-m-a4-l8;0.382944196;391.0654738;40.56563187;0.727961454
GC1;06.12.2016;n1-m-a4-l8;-0.116535524;395.7453278;31.11273766;0.733419006
GC1;06.12.2016;n1-m-a4-l8;-2.314755751;419.3595704;0.443166405;0.768418763
GC1;06.12.2016;n2-m-a4-l9;12.96745715;326.359475;1301.802612;0.216413418
GC1;06.12.2016;n2-m-a4-l9;12.10168256;301.9488787;999.2299194;0.288874794
GC1;06.12.2016;n2-m-a4-l9;11.41067656;315.0148717;499.045105;0.465147516
GC1;06.12.2016;n2-m-a4-l9;6.997186976;339.2406301;199.9777527;0.63464327
GC1;06.12.2016;n2-m-a4-l9;3.489480654;360.8005778;123.9286499;0.68061352
GC1;06.12.2016;n2-m-a4-l9;2.327169571;370.5173226;101.990509;0.695707968
GC1;06.12.2016;n2-m-a4-l9;2.089556093;371.4192369;80.27724457;0.705535438
GC1;06.12.2016;n2-m-a4-l9;1.311414216;379.8153902;58.60887909;0.715319706
GC1;06.12.2016;n2-m-a4-l9;-0.184145562;394.832935;40.48054504;0.719868294
GC1;06.12.2016;n2-m-a4-l9;-0.593707298;400.2830734;31.05558395;0.725861002
GC1;06.12.2016;n2-m-a4-l9;-2.691893628;430.1803316;0.50210762;0.758725446
GC1;06.12.2016;n3-m-a4-l7;8.793726645;346.4718251;1300.044678;0.212278935
GC1;06.12.2016;n3-m-a4-l7;7.667834591;339.1730433;1001.700195;0.244637065
GC1;06.12.2016;n3-m-a4-l7;6.442585881;353.054312;499.8631287;0.438665315
GC1;06.12.2016;n3-m-a4-l7;2.831863429;371.5384181;200.1826172;0.613402349
GC1;06.12.2016;n3-m-a4-l7;1.631857557;384.0877014;124.1719894;0.665092883
GC1;06.12.2016;n3-m-a4-l7;0.350554494;389.5175191;98.37858582;0.686967725
GC1;06.12.2016;n3-m-a4-l7;0.501670145;390.8466715;80.44792175;0.703004381
GC1;06.12.2016;n3-m-a4-l7;-0.66672482;398.3561576;58.70156097;0.713849255
GC1;06.12.2016;n3-m-a4-l7;-1.497591203;404.0525287;40.54379272;0.732665491
GC1;06.12.2016;n3-m-a4-l7;-1.834557446;408.2604915;31.02484703;0.738258151
GC1;06.12.2016;n3-m-a4-l7;-3.615816684;428.192883;0.464408278;0.782410908
GC1;06.12.2016;n3-l-a4-l8;8.630228599;352.3767459;1300.667114;0.139695111
GC1;06.12.2016;n3-l-a4-l8;8.065036259;345.6956809;1001.60791;0.18748948
GC1;06.12.2016;n3-l-a4-l8;8.135422892;339.1257709;500.1424255;0.333419013
GC1;06.12.2016;n3-l-a4-l8;5.126133854;349.491107;200.4235535;0.566763809
GC1;06.12.2016;n3-l-a4-l8;3.594700113;355.7304163;124.1530762;0.627807889
GC1;06.12.2016;n3-l-a4-l8;2.708790868;370.0886198;98.4978714;0.673749958
GC1;06.12.2016;n3-l-a4-l8;1.314904784;383.5576969;80.41578674;0.692910161
GC1;06.12.2016;n3-l-a4-l8;0.867257385;383.6464154;58.76674271;0.707629396
GC1;06.12.2016;n3-l-a4-l8;-0.433073096;397.4420413;40.50942612;0.719175645
GC1;06.12.2016;n3-l-a4-l8;0.4970855;389.3141545;31.15851784;0.724549529
GC1;06.12.2016;n3-l-a4-l8;-1.553637242;408.5190051;0.436938971;0.774147546
GC1;06.12.2016;n2-l-a4-l8;14.87981187;315.8282093;1298.734863;0.243763807
GC1;06.12.2016;n2-l-a4-l8;14.29192907;292.8075812;1000.20813;0.307298165
GC1;06.12.2016;n2-l-a4-l8;13.37461145;299.451369;499.4268494;0.487579925
GC1;06.12.2016;n2-l-a4-l8;8.103172653;331.7475496;200.1059113;0.633601244
GC1;06.12.2016;n2-l-a4-l8;4.940269486;354.8619716;124.0356674;0.676733476
GC1;06.12.2016;n2-l-a4-l8;3.693817878;364.2194948;98.38560486;0.698192169
GC1;06.12.2016;n2-l-a4-l8;2.967140913;369.5776592;80.41694641;0.714114052
GC1;06.12.2016;n2-l-a4-l8;1.628811276;380.013808;58.67537689;0.729402942
GC1;06.12.2016;n2-l-a4-l8;0.685451464;387.7821526;40.57304764;0.741150117
GC1;06.12.2016;n2-l-a4-l8;0.496946326;389.1571669;31.11554718;0.747176681
GC1;06.12.2016;n2-l-a4-l8;-1.548144042;408.7522135;0.443184078;0.783062789
GC1;06.12.2016;n1-l-a4-l8;16.4106609;343.2980752;1301.646851;0.210357583
GC1;06.12.2016;n1-l-a4-l8;14.98606458;318.7340549;999.2774658;0.273459639
GC1;06.12.2016;n1-l-a4-l8;14.27312905;289.8455938;499.0097046;0.457554051
GC1;06.12.2016;n1-l-a4-l8;8.886447798;337.0679572;199.9340057;0.624131721
GC1;06.12.2016;n1-l-a4-l8;6.170550159;352.8102272;123.9527588;0.671021021
GC1;06.12.2016;n1-l-a4-l8;4.271179827;360.5737972;98.28598022;0.697083666
GC1;06.12.2016;n1-l-a4-l8;4.179314402;354.6315603;80.28088379;0.712316306
GC1;06.12.2016;n1-l-a4-l8;1.929196612;377.7575829;58.50183868;0.728259175
GC1;06.12.2016;n1-l-a4-l8;0.770885921;387.4283729;40.47108459;0.739382333
GC1;06.12.2016;n1-l-a4-l8;1.046380667;385.0624202;31.08515167;0.745410056
GC1;06.12.2016;n1-l-a4-l8;-1.633383079;407.9590079;0.383486569;0.782683124
GC1;06.12.2016;n2-h-a4-l6;13.74273498;326.8328502;1300.642944;0.270411125
GC1;06.12.2016;n2-h-a4-l6;13.32446651;302.8202298;1001.671753;0.345828686
GC1;06.12.2016;n2-h-a4-l6;11.69276897;315.8194214;500.2795715;0.504754727
GC1;06.12.2016;n2-h-a4-l6;6.645363739;345.2050646;200.4929352;0.630670621
GC1;06.12.2016;n2-h-a4-l6;3.456767972;363.0963896;124.2044067;0.679334732
GC1;06.12.2016;n2-h-a4-l6;2.758437286;366.8193518;98.56468964;0.701468071
GC1;06.12.2016;n2-h-a4-l6;1.306900862;379.6855346;80.55480194;0.715856138
GC1;06.12.2016;n2-h-a4-l6;0.115216888;390.4601006;58.84260559;0.729739579
GC1;06.12.2016;n2-h-a4-l6;-0.813526831;399.40509;40.70521545;0.740844715
GC1;06.12.2016;n2-h-a4-l6;-1.41350986;404.5242643;31.26601791;0.744442898
GC1;06.12.2016;n2-h-a4-l6;-3.929177327;426.5347001;0.414815694;0.781481809
GC1;06.12.2016;n3-h-a4-l9;6.880248634;283.8670862;1298.149658;0.209499841
GC1;06.12.2016;n3-h-a4-l9;7.324920275;242.5335638;999.0084229;0.275961303
GC1;06.12.2016;n3-h-a4-l9;7.172778899;261.2184975;501.2964478;0.428415583
GC1;06.12.2016;n3-h-a4-l9;5.263783939;290.2167616;201.1005707;0.621164874
GC1;06.12.2016;n3-h-a4-l9;3.74595635;313.9849063;124.681366;0.678126132
GC1;06.12.2016;n3-h-a4-l9;3.173427271;317.1685334;98.97071075;0.70146526
GC1;06.12.2016;n3-h-a4-l9;2.145222312;338.5975559;80.9101181;0.71427478
GC1;06.12.2016;n3-h-a4-l9;1.386735145;355.7461735;59.23006821;0.726876101
GC1;06.12.2016;n3-h-a4-l9;0.530600266;377.3897006;40.94430161;0.735284337
GC1;06.12.2016;n3-h-a4-l9;-1.544222406;430.7942521;28.15171242;0.741343747
GC1;06.12.2016;n3-h-a4-l9;-2.627668703;458.7973606;0.504136264;0.776875482
GC1;09.12.2016;n1-m-a4-l7;6.110877827;313.283155;1301.181396;0.124553801
GC1;09.12.2016;n1-m-a4-l7;6.193158979;299.0838844;999.7202759;0.173968812
GC1;09.12.2016;n1-m-a4-l7;6.12869134;317.3717051;500.1808472;0.300237482
GC1;09.12.2016;n1-m-a4-l7;4.811249162;328.0645188;200.417572;0.518533752
GC1;09.12.2016;n1-m-a4-l7;2.719470944;350.5996304;124.1456833;0.598648698
GC1;09.12.2016;n1-m-a4-l7;2.673321909;351.9462664;98.50528717;0.62165439
GC1;09.12.2016;n1-m-a4-l7;2.142229279;357.7326727;80.50049591;0.637514219
GC1;09.12.2016;n1-m-a4-l7;1.140380218;372.181141;58.82375717;0.654325171
GC1;09.12.2016;n1-m-a4-l7;0.266698999;386.4637329;40.65657806;0.666532374
GC1;09.12.2016;n1-m-a4-l7;-0.28945535;395.8386112;31.25496864;0.670790489
GC1;09.12.2016;n1-m-a4-l7;-1.899398457;421.7281488;0.456245959;0.705656145
GC1;09.12.2016;n3-m-a4-l6;17.02525669;348.9427678;1301.224121;0.27923084
GC1;09.12.2016;n3-m-a4-l6;16.31737297;301.9183984;1001.068481;0.361904248
GC1;09.12.2016;n3-m-a4-l6;12.11642806;330.3297812;498.6682434;0.528596158
GC1;09.12.2016;n3-m-a4-l6;6.235932504;354.1426198;199.7318573;0.659744608
GC1;09.12.2016;n3-m-a4-l6;3.049365723;362.3505338;123.7611618;0.700432039
GC1;09.12.2016;n3-m-a4-l6;1.720335256;379.0607963;101.8562241;0.712000656
GC1;09.12.2016;n3-m-a4-l6;1.010956445;382.2254529;80.18758392;0.72162302
GC1;09.12.2016;n3-m-a4-l6;0.27762533;388.3079683;58.54189301;0.729417531
GC1;09.12.2016;n3-m-a4-l6;-1.443471006;409.6252242;40.2934494;0.735580929
GC1;09.12.2016;n3-m-a4-l6;-0.535335957;399.4591105;31.00484848;0.740426855
GC1;09.12.2016;n3-m-a4-l6;-3.726144828;445.3973932;0.466721356;0.768979224
GC1;09.12.2016;n2-m-a4-l8;8.793804337;336.14341;1301.963867;0.165413637
GC1;09.12.2016;n2-m-a4-l8;8.376476272;328.6478724;1001.305298;0.216590158
GC1;09.12.2016;n2-m-a4-l8;7.189751355;315.9959888;498.4923401;0.348322225
GC1;09.12.2016;n2-m-a4-l8;5.526585254;341.7210072;199.3964386;0.615986303
GC1;09.12.2016;n2-m-a4-l8;4.150438798;345.5035711;123.2320328;0.671346993
GC1;09.12.2016;n2-m-a4-l8;4.102466794;351.7054918;101.3964081;0.697312254
GC1;09.12.2016;n2-m-a4-l8;2.221634935;372.7554332;79.69586945;0.712197055
GC1;09.12.2016;n2-m-a4-l8;1.199274734;383.7510479;61.48796463;0.722848845
GC1;09.12.2016;n2-m-a4-l8;0.971089563;384.5577138;39.93028259;0.730077887
GC1;09.12.2016;n2-m-a4-l8;0.727171954;384.7256218;30.45791435;0.734548408
GC1;09.12.2016;n2-m-a4-l8;-1.044081666;405.6156999;0.371657372;0.766039286
GC1;09.12.2016;n1-l-a4-l7;12.13154691;339.8646967;1301.957764;0.155071213
GC1;09.12.2016;n1-l-a4-l7;10.71751104;332.9094175;1001.327332;0.203996711
GC1;09.12.2016;n1-l-a4-l7;10.07853972;328.7701243;498.7700806;0.351505986
GC1;09.12.2016;n1-l-a4-l7;6.361109107;341.5500281;199.608078;0.572275441
GC1;09.12.2016;n1-l-a4-l7;4.801380062;344.9604514;123.572731;0.641013863
GC1;09.12.2016;n1-l-a4-l7;3.532251413;364.6925338;101.6614151;0.66605386
GC1;09.12.2016;n1-l-a4-l7;2.841793785;369.1670847;79.96446228;0.686786107
GC1;09.12.2016;n1-l-a4-l7;1.632969265;376.2406314;58.23613739;0.706356898
GC1;09.12.2016;n1-l-a4-l7;1.020560618;383.8479893;40.201828;0.721561223
GC1;09.12.2016;n1-l-a4-l7;0.329921243;389.2029403;30.60592079;0.729827656
GC1;09.12.2016;n1-l-a4-l7;-1.646918663;411.1946035;0.341472656;0.775576013
GC1;09.12.2016;n2-l-a4-l7;14.15555476;338.7344777;1298.02356;0.205969214
GC1;09.12.2016;n2-l-a4-l7;13.68453473;317.7937013;1001.893372;0.264343511
GC1;09.12.2016;n2-l-a4-l7;11.97278096;318.9804075;498.8521423;0.432254307
GC1;09.12.2016;n2-l-a4-l7;7.626158771;340.7739786;199.6778259;0.604510982
GC1;09.12.2016;n2-l-a4-l7;4.819805719;357.870281;123.5822601;0.655064455
GC1;09.12.2016;n2-l-a4-l7;3.995117434;361.3155195;101.7005539;0.676660177
GC1;09.12.2016;n2-l-a4-l7;2.931118901;368.2405612;79.94992065;0.694609085
GC1;09.12.2016;n2-l-a4-l7;1.753496711;377.0375343;58.20672607;0.712154585
GC1;09.12.2016;n2-l-a4-l7;0.804737552;384.7990218;40.1762352;0.725350154
GC1;09.12.2016;n2-l-a4-l7;0.845003599;384.0125927;30.69191551;0.73196399
GC1;09.12.2016;n2-l-a4-l7;-1.526722285;406.1858918;0.27997005;0.775636372
GC1;09.12.2016;n3-l-a4-l6;7.939455745;329.9126961;1298.916748;0.106112254
GC1;09.12.2016;n3-l-a4-l6;6.815066131;322.4781836;998.3805542;0.131390659
GC1;09.12.2016;n3-l-a4-l6;6.869250775;306.3814027;499.1037598;0.241632603
GC1;09.12.2016;n3-l-a4-l6;5.358703443;307.8518729;199.6424408;0.480238112
GC1;09.12.2016;n3-l-a4-l6;4.46079823;335.5116312;123.5279388;0.581199465
GC1;09.12.2016;n3-l-a4-l6;3.988584884;342.6327577;101.6880646;0.613520958
GC1;09.12.2016;n3-l-a4-l6;2.439577084;361.0168738;79.90122986;0.640795719
GC1;09.12.2016;n3-l-a4-l6;1.711169844;368.6396721;58.1424408;0.664034432
GC1;09.12.2016;n3-l-a4-l6;1.218446778;379.5264473;40.11603546;0.681523298
GC1;09.12.2016;n3-l-a4-l6;1.312786414;377.9199695;30.68543625;0.690214564
GC1;09.12.2016;n3-l-a4-l6;-1.300719849;411.8512337;0.363430917;0.754087415
GC1;09.12.2016;n3-h-a4-l8;18.43277834;287.6286737;1300.797241;0.331816856
GC1;09.12.2016;n3-h-a4-l8;16.38101038;287.6149763;1001.635071;0.388752052
GC1;09.12.2016;n3-h-a4-l8;12.9775196;286.7356664;498.5968628;0.535854062
GC1;09.12.2016;n3-h-a4-l8;7.532149994;329.3129033;199.7232208;0.655883662
GC1;09.12.2016;n3-h-a4-l8;4.853809468;338.1779903;123.631958;0.694606061
GC1;09.12.2016;n3-h-a4-l8;2.813382933;365.8706067;101.7553101;0.712608507
GC1;09.12.2016;n3-h-a4-l8;2.563283096;359.529479;80.08541107;0.725163453
GC1;09.12.2016;n3-h-a4-l8;0.928121108;382.6273923;58.42443085;0.737073084
GC1;09.12.2016;n3-h-a4-l8;0.268428351;387.5391357;40.35216522;0.745315612
GC1;09.12.2016;n3-h-a4-l8;0.986746414;376.9991359;30.94646645;0.750134146
GC1;09.12.2016;n3-h-a4-l8;-1.235273022;409.6663827;0.372156948;0.786869722
GC1;09.12.2016;n2-h-a4-l5;12.78532611;290.7120642;1301.726074;0.236442196
GC1;09.12.2016;n2-h-a4-l5;11.41149163;288.6766258;1001.066284;0.292182266
GC1;09.12.2016;n2-h-a4-l5;10.00248953;291.5571981;498.5267334;0.443518402
GC1;09.12.2016;n2-h-a4-l5;5.861577231;331.6745588;199.6092529;0.600726629
GC1;09.12.2016;n2-h-a4-l5;3.476424424;357.2746463;123.6076355;0.656906187
GC1;09.12.2016;n2-h-a4-l5;3.435557213;349.255843;101.9423065;0.683205913
GC1;09.12.2016;n2-h-a4-l5;1.786027792;372.7095737;80.3374939;0.70607536
GC1;09.12.2016;n2-h-a4-l5;1.351455524;376.6666749;58.83703995;0.726679381
GC1;09.12.2016;n2-h-a4-l5;-0.382390299;395.9295246;40.72476578;0.741709235
GC1;09.12.2016;n2-h-a4-l5;0.148539036;390.0821337;31.30316544;0.745954952
GC1;09.12.2016;n2-h-a4-l5;-2.637833407;423.5249095;0.38784343;0.789114903
